dataset,repeat,position,policy,binary_sha256,input_signature,source_tree_sha256,compute_host,requested_bytes,fixed_bytes,record_bytes,admitted_bytes,physical_bytes,unused_bytes,selected_records,total_records,selection_hash,result_hash_version,result_hash,physical_hash_version,physical_hash_algorithm,physical_hash_scope,header_hash_scope,descriptor_hash_scope,map_hash_scope,offset_table_hash_scope,record_payload_hash_scope,selected_uid_hash_scope,budget_map_owner_mn,header_hash,descriptor_hash,map_hash,selected_uid_hash,offset_table_hashes,record_payload_hashes,physical_signature,total_benefit,build_mode,build_workers,rank_workers,rank_workers_recorded,staging_bytes,record_write_posts,processed,qps,recall,p50_us,p95_us,p99_us,posts_per_query,bytes_per_query,build_total_ms,build_rank_ms,build_materialize_ms,build_record_assemble_ms,build_record_publish_ms,result_json,stderr
SIFT1M,2,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467144,2147483536,2147483536,112,646217,1000000,127712115153289297,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,926dccdbc787474a,9617bf82e9220e29,3c30dd5c1dc83f5c,437a7c3fcc6e40cf,d89ceef800a997ec,1d8b66c2046f84e3,05de9ff18ee78918e9bf41ee3121f2042445920fb3fd3223cac7db43cbaea68c,381277074,staged,20,20,1,67108864,32,10000,13776.0,0.99222,4502.785,5386.892,6087.299,247.3625,755170.04,6128.988205,245.119939,4183.527179,912.940618,186.717296,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r2/run.err
SIFT1M,3,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467136,2147483528,2147483528,120,645460,1000000,4187070172429488526,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,02b366320b2c324c,855db880edf3c631,12901e6ab43615dd,3aa775d480b557ec,032e14004ac434ff,240b6d8a14051c15,f522a06d37cec5a97894894970d3cb3ede3f61ea83f77cb29cea53db4c3fdea7,381277746,staged,20,20,1,67108864,32,10000,13900.0,0.99222,4461.033,5438.025000000001,6074.216,246.9162,753146.654,6387.816317,244.696471,4206.570116,910.429543,186.66740099999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r3/run.err
SIFT1M,3,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467144,2147483536,2147483536,112,646217,1000000,127712115153289297,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,926dccdbc787474a,9617bf82e9220e29,3c30dd5c1dc83f5c,437a7c3fcc6e40cf,d89ceef800a997ec,1d8b66c2046f84e3,05de9ff18ee78918e9bf41ee3121f2042445920fb3fd3223cac7db43cbaea68c,381277074,staged,20,20,1,67108864,32,10000,13593.0,0.99222,4561.321,5479.093,6121.665,247.3625,755170.04,6163.411648,243.934511,4206.547795,906.6811779999999,186.697127,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r3/run.err
SIFT1M,3,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467256,2147483648,2147483648,0,744925,1000000,14519636903809563477,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,495673410639b5d8,3ae6f44b56f5a15a,5c0a815025340931,e48c3e7744ce89c4,a4441fc557d8dbe4,6a24076a46eff2da,5ff78af43083775a6d41be205386fac11b9eaf61f890c630c62a94d682b5b2bf,347225884,staged,20,20,1,67108864,32,10000,10688.0,0.99222,5047.052,10675.702,12242.284,257.0611,875010.5708,6852.427113,1091.008224,4206.216835,906.677009,186.708386,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r3/run.err
SIFT1M,4,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467144,2147483536,2147483536,112,646217,1000000,127712115153289297,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,926dccdbc787474a,9617bf82e9220e29,3c30dd5c1dc83f5c,437a7c3fcc6e40cf,d89ceef800a997ec,1d8b66c2046f84e3,05de9ff18ee78918e9bf41ee3121f2042445920fb3fd3223cac7db43cbaea68c,381277074,staged,20,20,1,67108864,32,10000,13559.0,0.99222,4575.386,5506.6140000000005,6184.756,247.3625,755170.04,6142.450768,243.516549,4204.822983,911.8097389999999,186.748652,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r4/run.err
SIFT1M,4,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467256,2147483648,2147483648,0,744925,1000000,14519636903809563477,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,495673410639b5d8,3ae6f44b56f5a15a,5c0a815025340931,e48c3e7744ce89c4,a4441fc557d8dbe4,6a24076a46eff2da,5ff78af43083775a6d41be205386fac11b9eaf61f890c630c62a94d682b5b2bf,347225884,staged,20,20,1,67108864,32,10000,10707.0,0.99222,5024.093,10584.328,12167.227,257.0611,875010.5708,6854.997701,1093.526969,4201.719396,910.804848,186.66207699999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r4/run.err
SIFT1M,4,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467136,2147483528,2147483528,120,645460,1000000,4187070172429488526,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,02b366320b2c324c,855db880edf3c631,12901e6ab43615dd,3aa775d480b557ec,032e14004ac434ff,240b6d8a14051c15,f522a06d37cec5a97894894970d3cb3ede3f61ea83f77cb29cea53db4c3fdea7,381277746,staged,20,20,1,67108864,32,10000,13633.0,0.99222,4543.372,5539.386,6236.857,246.9162,753146.654,6401.658821,244.41422699999998,4220.248853,915.807434,186.743672,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r4/run.err
SIFT1M,5,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467256,2147483648,2147483648,0,744925,1000000,14519636903809563477,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,495673410639b5d8,3ae6f44b56f5a15a,5c0a815025340931,e48c3e7744ce89c4,a4441fc557d8dbe4,6a24076a46eff2da,5ff78af43083775a6d41be205386fac11b9eaf61f890c630c62a94d682b5b2bf,347225884,staged,20,20,1,67108864,32,10000,10592.0,0.99222,5076.8060000000005,10680.958,12204.129,257.0611,875010.5708,6859.6696489999995,1086.842683,4213.502906,909.348615,186.702395,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/hop/r5/run.err
SIFT1M,5,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467136,2147483528,2147483528,120,645460,1000000,4187070172429488526,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,02b366320b2c324c,855db880edf3c631,12901e6ab43615dd,3aa775d480b557ec,032e14004ac434ff,240b6d8a14051c15,f522a06d37cec5a97894894970d3cb3ede3f61ea83f77cb29cea53db4c3fdea7,381277746,staged,20,20,1,67108864,32,10000,13866.0,0.99222,4472.738,5451.785,6132.318,246.9162,753146.654,6381.653359,244.499718,4199.242726,914.879099,186.72948399999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/benefit/r5/run.err
SIFT1M,5,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467144,2147483536,2147483536,112,646217,1000000,127712115153289297,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,926dccdbc787474a,9617bf82e9220e29,3c30dd5c1dc83f5c,437a7c3fcc6e40cf,d89ceef800a997ec,1d8b66c2046f84e3,05de9ff18ee78918e9bf41ee3121f2042445920fb3fd3223cac7db43cbaea68c,381277074,staged,20,20,1,67108864,32,10000,13582.0,0.99222,4580.2390000000005,5506.213,6159.081,247.3625,755170.04,6147.603769,245.493315,4187.49677,907.1274649999999,186.80131699999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b2147483648/indeg/r5/run.err
GIST1M,0,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853720,536870112,536870112,800,17197,1000000,15086623554454968345,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,55f61944cb4f0661,927a08f1858cb7b0,7ed1145ef270af48,ff1e233463e2b56c,4fb7cd492f51dae4,ca9af9570c6b19d7,516642481e01db5faf85cac40cb660e2a2dc2f370e0f3abd0331882daa9a825f,39620609,staged,20,20,1,67108864,8,10000,596.0,0.9276,107913.501,118002.52,121899.64600000001,736.855,19231353.932,7030.361514,185.696375,1125.602681,237.98307,45.933254,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/benefit/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/benefit/r0/run.err
GIST1M,0,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853760,536870152,536870152,760,17202,1000000,13625151374250237600,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,cc4bcbc644bf4cb1,08219b48e4329d4b,4c7351a6370746c0,72906502fd0e9c0f,cf2c1cca8f43420e,05fe66c7ce812bbc,351e1f63e2405dcbc184412acd7d201e5a28a2929ad1b0d7fc30dbd9b1b66fb4,39620575,staged,20,20,1,67108864,8,10000,595.0,0.9276,107787.75200000001,118037.447,121363.787,736.85,19231347.056,6825.600069,185.346364,1096.72994,237.367687,45.931446,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/indeg/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/indeg/r0/run.err
GIST1M,0,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853848,536870240,536870240,672,29169,1000000,7232205066072187407,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,17c780437ec2e300,4b1f96141ae1fd23,5ac486a246a07356,0be3266c553528b4,b0cda07c7589040b,098762b67168affa,b356cb8d60a589d782991657f29b3616e774dbd0224554aa8f920595dd455606,20300828,staged,20,20,1,67108864,8,10000,522.0,0.9276,123275.901,138751.086,143929.862,774.165,21905959.596,7382.562636,838.3947469999999,1118.493023,251.745271,45.914241,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/hop/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/hop/r0/run.err
GIST1M,1,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853760,536870152,536870152,760,17202,1000000,13625151374250237600,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,cc4bcbc644bf4cb1,08219b48e4329d4b,4c7351a6370746c0,72906502fd0e9c0f,cf2c1cca8f43420e,05fe66c7ce812bbc,351e1f63e2405dcbc184412acd7d201e5a28a2929ad1b0d7fc30dbd9b1b66fb4,39620575,staged,20,20,1,67108864,8,10000,596.0,0.9276,107817.272,117966.538,121520.174,736.85,19231347.056,6843.9853029999995,185.75592799999998,1113.933027,235.404836,45.919098999999996,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/indeg/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/indeg/r1/run.err
GIST1M,1,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853848,536870240,536870240,672,29169,1000000,7232205066072187407,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,17c780437ec2e300,4b1f96141ae1fd23,5ac486a246a07356,0be3266c553528b4,b0cda07c7589040b,098762b67168affa,b356cb8d60a589d782991657f29b3616e774dbd0224554aa8f920595dd455606,20300828,staged,20,20,1,67108864,8,10000,523.0,0.9276,123345.67300000001,138802.728,143905.366,774.165,21905959.596,7350.820257,816.892263,1110.768832,249.301459,45.915594,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/hop/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/hop/r1/run.err
GIST1M,1,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853720,536870112,536870112,800,17197,1000000,15086623554454968345,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,55f61944cb4f0661,927a08f1858cb7b0,7ed1145ef270af48,ff1e233463e2b56c,4fb7cd492f51dae4,ca9af9570c6b19d7,516642481e01db5faf85cac40cb660e2a2dc2f370e0f3abd0331882daa9a825f,39620609,staged,20,20,1,67108864,8,10000,596.0,0.9276,107777.163,118047.354,121462.35800000001,736.855,19231353.932,7025.97834,190.320419,1109.663859,237.17124299999998,45.906945,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/benefit/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/benefit/r1/run.err
GIST1M,2,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524853848,536870240,536870240,672,29169,1000000,7232205066072187407,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,17c780437ec2e300,4b1f96141ae1fd23,5ac486a246a07356,0be3266c553528b4,b0cda07c7589040b,098762b67168affa,b356cb8d60a589d782991657f29b3616e774dbd0224554aa8f920595dd455606,20300828,staged,20,20,1,67108864,8,10000,522.0,0.9276,123185.78600000001,139582.839,145417.469,774.165,21905959.596,7375.465308,828.211406,1116.268213,253.86854,45.903729,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/hop/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b536870912/hop/r2/run.err
